Reads	Levels	Name	Filename
8	P	Cyanobacteria	4040c705-ee41-4dfb-9f5d-f42ef062add1.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
7	P	Deinococcus-Thermus	4040c705-ee41-4dfb-9f5d-f42ef062add1.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Chloroflexi	4040c705-ee41-4dfb-9f5d-f42ef062add1.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
40	P	Bacteroidetes	4040c705-ee41-4dfb-9f5d-f42ef062add1.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
5	P	Gemmatimonadetes	4040c705-ee41-4dfb-9f5d-f42ef062add1.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Verrucomicrobia	4040c705-ee41-4dfb-9f5d-f42ef062add1.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Chordata	4040c705-ee41-4dfb-9f5d-f42ef062add1.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Uroviricota	4040c705-ee41-4dfb-9f5d-f42ef062add1.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Peploviricota	4040c705-ee41-4dfb-9f5d-f42ef062add1.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Phixviricota	4040c705-ee41-4dfb-9f5d-f42ef062add1.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
11737	P	Proteobacteria	42f1fce5-3a05-45f4-818e-3a67e242daea.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1596	P	Actinobacteria	42f1fce5-3a05-45f4-818e-3a67e242daea.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
228	P	Cyanobacteria	42f1fce5-3a05-45f4-818e-3a67e242daea.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
158	P	Firmicutes	42f1fce5-3a05-45f4-818e-3a67e242daea.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
4	P	Deinococcus-Thermus	42f1fce5-3a05-45f4-818e-3a67e242daea.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
3	P	Tenericutes	42f1fce5-3a05-45f4-818e-3a67e242daea.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Chloroflexi	42f1fce5-3a05-45f4-818e-3a67e242daea.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
35	P	Bacteroidetes	42f1fce5-3a05-45f4-818e-3a67e242daea.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
8	P	Planctomycetes	42f1fce5-3a05-45f4-818e-3a67e242daea.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
5	P	Nitrospirae	42f1fce5-3a05-45f4-818e-3a67e242daea.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
5	P	Spirochaetes	42f1fce5-3a05-45f4-818e-3a67e242daea.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
6	P	Chordata	42f1fce5-3a05-45f4-818e-3a67e242daea.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Thaumarchaeota	42f1fce5-3a05-45f4-818e-3a67e242daea.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
145	P	Artverviricota	42f1fce5-3a05-45f4-818e-3a67e242daea.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
73	P	Uroviricota	42f1fce5-3a05-45f4-818e-3a67e242daea.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
19	P	Peploviricota	42f1fce5-3a05-45f4-818e-3a67e242daea.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
770	P	Proteobacteria	6f5fd197-94a6-4938-98d8-67102bbc5d09.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
61	P	Actinobacteria	6f5fd197-94a6-4938-98d8-67102bbc5d09.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
20	P	Firmicutes	6f5fd197-94a6-4938-98d8-67102bbc5d09.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
8	P	Bacteroidetes	6f5fd197-94a6-4938-98d8-67102bbc5d09.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
5	P	Chordata	6f5fd197-94a6-4938-98d8-67102bbc5d09.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Phixviricota	6f5fd197-94a6-4938-98d8-67102bbc5d09.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Uroviricota	6f5fd197-94a6-4938-98d8-67102bbc5d09.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
6826	P	Proteobacteria	2c1b94f7-7ba6-4e6d-bb81-af877db956de.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1370	P	Actinobacteria	2c1b94f7-7ba6-4e6d-bb81-af877db956de.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
420	P	Firmicutes	2c1b94f7-7ba6-4e6d-bb81-af877db956de.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
61	P	Cyanobacteria	2c1b94f7-7ba6-4e6d-bb81-af877db956de.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
5	P	Deinococcus-Thermus	2c1b94f7-7ba6-4e6d-bb81-af877db956de.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
4	P	Chloroflexi	2c1b94f7-7ba6-4e6d-bb81-af877db956de.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
3	P	Tenericutes	2c1b94f7-7ba6-4e6d-bb81-af877db956de.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
135	P	Bacteroidetes	2c1b94f7-7ba6-4e6d-bb81-af877db956de.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Chlorobi	2c1b94f7-7ba6-4e6d-bb81-af877db956de.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
14	P	Verrucomicrobia	2c1b94f7-7ba6-4e6d-bb81-af877db956de.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
10	P	Planctomycetes	2c1b94f7-7ba6-4e6d-bb81-af877db956de.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
13	P	Fusobacteria	2c1b94f7-7ba6-4e6d-bb81-af877db956de.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
3	P	Acidobacteria	2c1b94f7-7ba6-4e6d-bb81-af877db956de.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Nitrospirae	2c1b94f7-7ba6-4e6d-bb81-af877db956de.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Spirochaetes	2c1b94f7-7ba6-4e6d-bb81-af877db956de.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Aquificae	2c1b94f7-7ba6-4e6d-bb81-af877db956de.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Caldiserica	2c1b94f7-7ba6-4e6d-bb81-af877db956de.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
6	P	Chordata	2c1b94f7-7ba6-4e6d-bb81-af877db956de.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Euryarchaeota	2c1b94f7-7ba6-4e6d-bb81-af877db956de.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
27	P	Uroviricota	2c1b94f7-7ba6-4e6d-bb81-af877db956de.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Peploviricota	2c1b94f7-7ba6-4e6d-bb81-af877db956de.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
11	P	Artverviricota	2c1b94f7-7ba6-4e6d-bb81-af877db956de.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Pisuviricota	2c1b94f7-7ba6-4e6d-bb81-af877db956de.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Preplasmiviricota	2c1b94f7-7ba6-4e6d-bb81-af877db956de.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1779	P	Actinobacteria	eeaa4eee-0045-48e9-bb04-8cbcd4260fae.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
25	P	Firmicutes	eeaa4eee-0045-48e9-bb04-8cbcd4260fae.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Deinococcus-Thermus	eeaa4eee-0045-48e9-bb04-8cbcd4260fae.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
343	P	Proteobacteria	eeaa4eee-0045-48e9-bb04-8cbcd4260fae.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Bacteroidetes	eeaa4eee-0045-48e9-bb04-8cbcd4260fae.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Candidatus Bipolaricaulota	eeaa4eee-0045-48e9-bb04-8cbcd4260fae.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Chrysiogenetes	eeaa4eee-0045-48e9-bb04-8cbcd4260fae.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
12	P	Chordata	eeaa4eee-0045-48e9-bb04-8cbcd4260fae.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
45	P	Uroviricota	eeaa4eee-0045-48e9-bb04-8cbcd4260fae.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Artverviricota	eeaa4eee-0045-48e9-bb04-8cbcd4260fae.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1641	P	Proteobacteria	47209a35-5e24-44f8-9f84-73ca9835da62.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
281	P	Actinobacteria	47209a35-5e24-44f8-9f84-73ca9835da62.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
66	P	Firmicutes	47209a35-5e24-44f8-9f84-73ca9835da62.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
53	P	Cyanobacteria	47209a35-5e24-44f8-9f84-73ca9835da62.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
3	P	Tenericutes	47209a35-5e24-44f8-9f84-73ca9835da62.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
3	P	Chloroflexi	47209a35-5e24-44f8-9f84-73ca9835da62.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
37	P	Bacteroidetes	47209a35-5e24-44f8-9f84-73ca9835da62.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
9	P	Planctomycetes	47209a35-5e24-44f8-9f84-73ca9835da62.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Spirochaetes	47209a35-5e24-44f8-9f84-73ca9835da62.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Fusobacteria	47209a35-5e24-44f8-9f84-73ca9835da62.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Acidobacteria	47209a35-5e24-44f8-9f84-73ca9835da62.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
9	P	Chordata	47209a35-5e24-44f8-9f84-73ca9835da62.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
223	P	Uroviricota	47209a35-5e24-44f8-9f84-73ca9835da62.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Artverviricota	47209a35-5e24-44f8-9f84-73ca9835da62.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2486	P	Actinobacteria	fdaa412b-55e3-4fb1-bde6-b4dc0af41cf0.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
39	P	Firmicutes	fdaa412b-55e3-4fb1-bde6-b4dc0af41cf0.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
5	P	Cyanobacteria	fdaa412b-55e3-4fb1-bde6-b4dc0af41cf0.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
779	P	Proteobacteria	fdaa412b-55e3-4fb1-bde6-b4dc0af41cf0.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
8	P	Bacteroidetes	fdaa412b-55e3-4fb1-bde6-b4dc0af41cf0.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
5	P	Acidobacteria	fdaa412b-55e3-4fb1-bde6-b4dc0af41cf0.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Thermodesulfobacteria	fdaa412b-55e3-4fb1-bde6-b4dc0af41cf0.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Aquificae	fdaa412b-55e3-4fb1-bde6-b4dc0af41cf0.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Fusobacteria	fdaa412b-55e3-4fb1-bde6-b4dc0af41cf0.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
4	P	Chordata	fdaa412b-55e3-4fb1-bde6-b4dc0af41cf0.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
22	P	Uroviricota	fdaa412b-55e3-4fb1-bde6-b4dc0af41cf0.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1668	P	Proteobacteria	5d221512-0abb-4e46-b17b-ef20f3419782.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
108	P	Actinobacteria	5d221512-0abb-4e46-b17b-ef20f3419782.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
23	P	Firmicutes	5d221512-0abb-4e46-b17b-ef20f3419782.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
14	P	Cyanobacteria	5d221512-0abb-4e46-b17b-ef20f3419782.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
3	P	Deinococcus-Thermus	5d221512-0abb-4e46-b17b-ef20f3419782.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Tenericutes	5d221512-0abb-4e46-b17b-ef20f3419782.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
10	P	Bacteroidetes	5d221512-0abb-4e46-b17b-ef20f3419782.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Fusobacteria	5d221512-0abb-4e46-b17b-ef20f3419782.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
4	P	Chordata	5d221512-0abb-4e46-b17b-ef20f3419782.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Phixviricota	5d221512-0abb-4e46-b17b-ef20f3419782.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Artverviricota	5d221512-0abb-4e46-b17b-ef20f3419782.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
672	P	Actinobacteria	50863492-45ac-4459-afb8-3937b9510344.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
20	P	Firmicutes	50863492-45ac-4459-afb8-3937b9510344.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Deinococcus-Thermus	50863492-45ac-4459-afb8-3937b9510344.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
385	P	Proteobacteria	50863492-45ac-4459-afb8-3937b9510344.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
4	P	Bacteroidetes	50863492-45ac-4459-afb8-3937b9510344.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
3	P	Chordata	50863492-45ac-4459-afb8-3937b9510344.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
5	P	Uroviricota	50863492-45ac-4459-afb8-3937b9510344.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1939	P	Actinobacteria	f137394b-6086-4de3-b2ee-7c5d66f120c8.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
26	P	Firmicutes	f137394b-6086-4de3-b2ee-7c5d66f120c8.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
4	P	Cyanobacteria	f137394b-6086-4de3-b2ee-7c5d66f120c8.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Chloroflexi	f137394b-6086-4de3-b2ee-7c5d66f120c8.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Deinococcus-Thermus	f137394b-6086-4de3-b2ee-7c5d66f120c8.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Tenericutes	f137394b-6086-4de3-b2ee-7c5d66f120c8.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
560	P	Proteobacteria	f137394b-6086-4de3-b2ee-7c5d66f120c8.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Verrucomicrobia	f137394b-6086-4de3-b2ee-7c5d66f120c8.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Synergistetes	f137394b-6086-4de3-b2ee-7c5d66f120c8.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Bacteroidetes	f137394b-6086-4de3-b2ee-7c5d66f120c8.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Chordata	f137394b-6086-4de3-b2ee-7c5d66f120c8.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
40	P	Uroviricota	f137394b-6086-4de3-b2ee-7c5d66f120c8.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Artverviricota	f137394b-6086-4de3-b2ee-7c5d66f120c8.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1288	P	Proteobacteria	4bf4ad1e-5476-4ace-8c23-0aa9ccae4244.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
118	P	Actinobacteria	4bf4ad1e-5476-4ace-8c23-0aa9ccae4244.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
32	P	Firmicutes	4bf4ad1e-5476-4ace-8c23-0aa9ccae4244.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
9	P	Bacteroidetes	4bf4ad1e-5476-4ace-8c23-0aa9ccae4244.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Verrucomicrobia	4bf4ad1e-5476-4ace-8c23-0aa9ccae4244.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
4	P	Chordata	4bf4ad1e-5476-4ace-8c23-0aa9ccae4244.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
6	P	Artverviricota	4bf4ad1e-5476-4ace-8c23-0aa9ccae4244.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Uroviricota	4bf4ad1e-5476-4ace-8c23-0aa9ccae4244.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2214	P	Actinobacteria	87490234-6d15-4831-8950-b45723ac3237.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
24	P	Firmicutes	87490234-6d15-4831-8950-b45723ac3237.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
4	P	Cyanobacteria	87490234-6d15-4831-8950-b45723ac3237.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
400	P	Proteobacteria	87490234-6d15-4831-8950-b45723ac3237.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Bacteroidetes	87490234-6d15-4831-8950-b45723ac3237.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
3	P	Chordata	87490234-6d15-4831-8950-b45723ac3237.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
21	P	Uroviricota	87490234-6d15-4831-8950-b45723ac3237.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
4796	P	Proteobacteria	801b83d0-8fed-4b44-a102-a8463e1dc8f9.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
634	P	Actinobacteria	801b83d0-8fed-4b44-a102-a8463e1dc8f9.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
66	P	Firmicutes	801b83d0-8fed-4b44-a102-a8463e1dc8f9.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
66	P	Cyanobacteria	801b83d0-8fed-4b44-a102-a8463e1dc8f9.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Deinococcus-Thermus	801b83d0-8fed-4b44-a102-a8463e1dc8f9.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
16	P	Bacteroidetes	801b83d0-8fed-4b44-a102-a8463e1dc8f9.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
